           6
  9.0008005E-05  8.4463405E-05  8.7910732E-05  9.1358968E-05  9.4807066E-05
  9.8254306E-05  1.0170323E-04  9.3800307E-05  9.7629068E-05  1.0145950E-04
  1.0528788E-04  1.0911602E-04  1.1294664E-04  1.0271711E-04  1.0690922E-04
  1.1110316E-04  1.1529619E-04  1.1948810E-04  1.2368207E-04  1.1117435E-04
  1.1571174E-04  1.2025165E-04  1.2479113E-04  1.2932900E-04  1.3386848E-04
  1.1913857E-04  1.2400070E-04  1.2886446E-04  1.3372775E-04  1.3858985E-04
  1.4345432E-04  1.2656680E-04  1.3173284E-04  1.3690063E-04  1.4206721E-04
  1.4723363E-04  1.5240209E-04  1.3343204E-04  1.3887802E-04  1.4432697E-04
  1.4977361E-04  1.5521891E-04  1.6066740E-04  1.3969997E-04  1.4540143E-04
  1.5110537E-04  1.5680917E-04  1.6251045E-04  1.6821446E-04  1.4534549E-04
  1.5127726E-04  1.5721229E-04  1.6314544E-04  1.6907763E-04  1.7501280E-04
  1.5034004E-04  1.5647656E-04  1.6261515E-04  1.6875238E-04  1.7488812E-04
  1.8102693E-04  1.5466541E-04  1.6097743E-04  1.6729228E-04  1.7360633E-04
  1.7991883E-04  1.8623378E-04  1.5829789E-04  1.6475924E-04  1.7122285E-04
  1.7768443E-04  1.8414498E-04  1.9060874E-04  1.6122447E-04  1.6780477E-04
  1.7438800E-04  1.8096979E-04  1.8754936E-04  1.9413276E-04  1.6343064E-04
  1.7010022E-04  1.7677326E-04  1.8344545E-04  1.9011542E-04  1.9678865E-04
  1.6490706E-04  1.7163726E-04  1.7837100E-04  1.8510269E-04  1.9183330E-04
  1.9856724E-04  1.6564674E-04  1.7240785E-04  1.7917133E-04  1.8593337E-04
  1.9269373E-04  1.9945740E-04 -3.1510812E-05 -3.3684220E-05 -3.1370189E-05
 -3.3533968E-05 -3.1089319E-05 -3.3233719E-05 -3.0669558E-05 -3.2784967E-05
 -3.0112938E-05 -3.2189972E-05 -2.9421808E-05 -3.1451214E-05 -2.8599196E-05
 -3.0571722E-05 -2.7649050E-05 -2.9556097E-05 -2.6575051E-05 -2.8407967E-05
 -2.5382547E-05 -2.7133465E-05 -2.4076808E-05 -2.5737363E-05 -2.2663537E-05
 -2.4226842E-05 -2.1148662E-05 -2.2607350E-05 -1.9539913E-05 -2.0887610E-05
 -1.7843546E-05 -1.9074361E-05 -1.6067268E-05 -1.7175473E-05 -1.4219798E-05
 -1.5200622E-05 -1.2308274E-05 -1.3157227E-05 -1.0342136E-05 -1.1055496E-05
 -8.3296545E-06 -8.9042342E-06 -6.2800132E-06 -6.7131159E-06 -4.2023776E-06
 -4.4921376E-06 -2.1058750E-06 -2.2510974E-06  0.0000000E+00  0.0000000E+00
  2.1058740E-06  2.2510983E-06  4.2023785E-06  4.4921376E-06  6.2800132E-06
  6.7131145E-06  8.3296554E-06  8.9042351E-06  1.0342134E-05  1.1055497E-05
  1.2308272E-05  1.3157228E-05  1.4219798E-05  1.5200623E-05  1.6067266E-05
  1.7175473E-05  1.7843546E-05  1.9074361E-05  1.9539915E-05  2.0887610E-05
  2.1148662E-05  2.2607350E-05  2.2663537E-05  2.4226842E-05  2.4076808E-05
  2.5737363E-05  2.5382547E-05  2.7133470E-05  2.6575051E-05  2.8407965E-05
  2.7649050E-05  2.9556100E-05  2.8599196E-05  3.0571729E-05  2.9421803E-05
  3.1451218E-05  3.0112938E-05  3.2189975E-05  3.0669558E-05  3.2784967E-05
  3.1089319E-05  3.3233719E-05  3.1370193E-05  3.3533972E-05  3.1510815E-05
  3.3684220E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 -1.6564674E-04 -1.7240783E-04 -1.7917133E-04 -1.8593337E-04 -1.9269373E-04
 -1.9945738E-04 -1.6490705E-04 -1.7163725E-04 -1.7837100E-04 -1.8510269E-04
 -1.9183330E-04 -1.9856724E-04 -1.6343064E-04 -1.7010022E-04 -1.7677326E-04
 -1.8344545E-04 -1.9011542E-04 -1.9678865E-04 -1.6122447E-04 -1.6780478E-04
 -1.7438800E-04 -1.8096976E-04 -1.8754933E-04 -1.9413276E-04 -1.5829789E-04
 -1.6475924E-04 -1.7122287E-04 -1.7768443E-04 -1.8414498E-04 -1.9060876E-04
 -1.5466541E-04 -1.6097748E-04 -1.6729228E-04 -1.7360634E-04 -1.7991885E-04
 -1.8623378E-04 -1.5034004E-04 -1.5647656E-04 -1.6261515E-04 -1.6875238E-04
 -1.7488813E-04 -1.8102693E-04 -1.4534549E-04 -1.5127726E-04 -1.5721229E-04
 -1.6314542E-04 -1.6907764E-04 -1.7501280E-04 -1.3969997E-04 -1.4540143E-04
 -1.5110537E-04 -1.5680917E-04 -1.6251043E-04 -1.6821446E-04 -1.3343203E-04
 -1.3887804E-04 -1.4432697E-04 -1.4977361E-04 -1.5521891E-04 -1.6066740E-04
 -1.2656680E-04 -1.3173284E-04 -1.3690065E-04 -1.4206721E-04 -1.4723363E-04
 -1.5240211E-04 -1.1913857E-04 -1.2400071E-04 -1.2886446E-04 -1.3372775E-04
 -1.3858984E-04 -1.4345432E-04 -1.1117435E-04 -1.1571174E-04 -1.2025164E-04
 -1.2479111E-04 -1.2932900E-04 -1.3386848E-04 -1.0271712E-04 -1.0690922E-04
 -1.1110316E-04 -1.1529619E-04 -1.1948810E-04 -1.2368207E-04 -9.3800314E-05
 -9.7629068E-05 -1.0145950E-04 -1.0528789E-04 -1.0911602E-04 -1.1294665E-04
 -8.4463412E-05 -8.7910739E-05 -9.1358976E-05 -9.4807074E-05 -9.8254299E-05
 -1.0170323E-04 -7.4750278E-05 -7.7801073E-05 -8.0853722E-05 -8.3905179E-05
 -8.6955879E-05 -9.0008005E-05 -6.4702261E-05 -6.7343026E-05 -6.9985057E-05
 -7.2626390E-05 -7.5267009E-05 -7.7909011E-05 -5.4367469E-05 -5.6585883E-05
 -5.8805352E-05 -6.1025556E-05 -6.3244093E-05 -6.5463624E-05 -4.3787462E-05
 -4.5575089E-05 -4.7362802E-05 -4.9149519E-05 -5.0936931E-05 -5.2725401E-05
 -3.3012664E-05 -3.4359859E-05 -3.5708250E-05 -3.7056347E-05 -3.8403508E-05
 -3.9751336E-05 -2.2090355E-05 -2.2991899E-05 -2.3893934E-05 -2.4795761E-05
 -2.5697374E-05 -2.6599429E-05 -1.1069907E-05 -1.1521985E-05 -1.1974173E-05
 -1.2425653E-05 -1.2877723E-05 -1.3329922E-05  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  1.1069907E-05
  1.1521985E-05  1.1974172E-05  1.2425656E-05  1.2877722E-05  1.3329920E-05
  2.2090355E-05  2.2991902E-05  2.3893934E-05  2.4795765E-05  2.5697378E-05
  2.6599433E-05  3.3012664E-05  3.4359855E-05  3.5708250E-05  3.7056350E-05
  3.8403508E-05  3.9751336E-05  4.3787462E-05  4.5575092E-05  4.7362802E-05
  4.9149523E-05  5.0936924E-05  5.2725391E-05  5.4367461E-05  5.6585879E-05
  5.8805348E-05  6.1025563E-05  6.3244093E-05  6.5463624E-05  6.4702261E-05
  6.7343026E-05  6.9985043E-05  7.2626390E-05  7.5267017E-05  7.7909011E-05
  7.4750285E-05  7.7801073E-05  8.0853715E-05  8.3905172E-05  8.6955886E-05
  9.0008005E-05  8.4463405E-05  8.7910732E-05  9.1358968E-05  9.4807066E-05
  9.8254306E-05  1.0170323E-04  9.3800307E-05  9.7629068E-05  1.0145950E-04
  1.0528788E-04  1.0911602E-04  1.1294664E-04  1.0271711E-04  1.0690922E-04
  1.1110316E-04  1.1529619E-04  1.1948810E-04  1.2368207E-04  1.1117435E-04
  1.1571174E-04  1.2025165E-04  1.2479113E-04  1.2932900E-04  1.3386848E-04
  1.1913857E-04  1.2400070E-04  1.2886446E-04  1.3372775E-04  1.3858985E-04
  1.4345432E-04  1.2656680E-04  1.3173284E-04  1.3690063E-04  1.4206721E-04
  1.4723363E-04  1.5240209E-04  1.3343204E-04  1.3887802E-04  1.4432697E-04
  1.4977361E-04  1.5521891E-04  1.6066740E-04  1.3969997E-04  1.4540143E-04
  1.5110537E-04  1.5680917E-04  1.6251045E-04  1.6821446E-04  1.4534549E-04
  1.5127726E-04  1.5721229E-04  1.6314544E-04  1.6907763E-04  1.7501280E-04
  1.5034004E-04  1.5647656E-04  1.6261515E-04  1.6875238E-04  1.7488812E-04
  1.8102693E-04  1.5466541E-04  1.6097743E-04  1.6729228E-04  1.7360633E-04
  1.7991883E-04  1.8623378E-04  1.5829789E-04  1.6475924E-04  1.7122285E-04
  1.7768443E-04  1.8414498E-04  1.9060874E-04  1.6122447E-04  1.6780477E-04
  1.7438800E-04  1.8096979E-04  1.8754936E-04  1.9413276E-04  1.6343064E-04
  1.7010022E-04  1.7677326E-04  1.8344545E-04  1.9011542E-04  1.9678865E-04
  1.6490706E-04  1.7163726E-04  1.7837100E-04  1.8510269E-04  1.9183330E-04
  1.9856724E-04  1.6564674E-04  1.7240785E-04  1.7917133E-04  1.8593337E-04
  1.9269373E-04  1.9945740E-04 -3.1510812E-05 -3.3684220E-05 -3.1370189E-05
 -3.3533968E-05 -3.1089319E-05 -3.3233719E-05 -3.0669558E-05 -3.2784967E-05
 -3.0112938E-05 -3.2189972E-05 -2.9421808E-05 -3.1451214E-05 -2.8599196E-05
 -3.0571722E-05 -2.7649050E-05 -2.9556097E-05 -2.6575051E-05 -2.8407967E-05
 -2.5382547E-05 -2.7133465E-05 -2.4076808E-05 -2.5737363E-05 -2.2663537E-05
 -2.4226842E-05 -2.1148662E-05 -2.2607350E-05 -1.9539913E-05 -2.0887610E-05
 -1.7843546E-05 -1.9074361E-05 -1.6067268E-05 -1.7175473E-05 -1.4219798E-05
 -1.5200622E-05 -1.2308274E-05 -1.3157227E-05 -1.0342136E-05 -1.1055496E-05
 -8.3296545E-06 -8.9042342E-06 -6.2800132E-06 -6.7131159E-06 -4.2023776E-06
 -4.4921376E-06 -2.1058750E-06 -2.2510974E-06  0.0000000E+00  0.0000000E+00
  2.1058740E-06  2.2510983E-06  4.2023785E-06  4.4921376E-06  6.2800132E-06
  6.7131145E-06  8.3296554E-06  8.9042351E-06  1.0342134E-05  1.1055497E-05
  1.2308272E-05  1.3157228E-05  1.4219798E-05  1.5200623E-05  1.6067266E-05
  1.7175473E-05  1.7843546E-05  1.9074361E-05  1.9539915E-05  2.0887610E-05
  2.1148662E-05  2.2607350E-05  2.2663537E-05  2.4226842E-05  2.4076808E-05
  2.5737363E-05  2.5382547E-05  2.7133470E-05  2.6575051E-05  2.8407965E-05
  2.7649050E-05  2.9556100E-05  2.8599196E-05  3.0571729E-05  2.9421803E-05
  3.1451218E-05  3.0112938E-05  3.2189975E-05  3.0669558E-05  3.2784967E-05
  3.1089319E-05  3.3233719E-05  3.1370193E-05  3.3533972E-05  3.1510815E-05
  3.3684220E-05  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
